"integration","cumulative","Region"
"710",0.00766485207086087,185,"Region9"
"711",0.00756279406380977,185,"Region9"
"712",0.00746163984020554,184,"Region9"
"713",0.00739957591685891,184,"Region9"
"714",0.0073938518316603,183,"Region9"
"715",0.00736958663174259,183,"Region9"
"716",0.00723796362329326,182,"Region9"
"717",0.00721746026100706,181,"Region9"
"718",0.00695450774597672,181,"Region9"
"719",0.0068224723619002,181,"Region9"
"720",0.00656244992076227,180,"Region9"
"721",0.0065535401320852,180,"Region9"
"722",0.00633764190433866,180,"Region9"
"723",0.00629616666618166,179,"Region9"
"724",0.00620139320982499,179,"Region9"
"725",0.00614151073516783,180,"Region9"
"726",0.00613892174634278,180,"Region9"
"727",0.00610319599537928,181,"Region9"
"728",0.00594142425085281,180,"Region9"
"729",0.00588415254617852,181,"Region9"
"730",0.00586982226236166,181,"Region9"
"731",0.00581580552489308,180,"Region9"
"732",0.00564021247380436,180,"Region9"
"733",0.00555475760745361,179,"Region9"
"734",0.00554715561276814,178,"Region9"
"735",0.00554219597233846,178,"Region9"
"736",0.00552515756995242,177,"Region9"
"737",0.00548311281616071,176,"Region9"
"738",0.00543503512265064,176,"Region9"
"739",0.00531861727555627,175,"Region9"
"740",0.00524267855497434,174,"Region9"
"741",0.00520126730096704,174,"Region9"
"742",0.00517820509151978,173,"Region9"
"743",0.00515387713048343,172,"Region9"
"744",0.00513114253167662,171,"Region9"
"745",0.0050503268137348,170,"Region9"
"746",0.00490668651610005,169,"Region9"
"747",0.00488825306065149,168,"Region9"
"748",0.00481143984232807,168,"Region9"
"749",0.00472634590214305,168,"Region9"
"750",0.00469890487473901,167,"Region9"
"751",0.00459743116544542,166,"Region9"
"752",0.00457083618573678,165,"Region9"
"753",0.00441863069441389,165,"Region9"
"754",0.00439865538878359,164,"Region9"
"755",0.00431545435678393,164,"Region9"
"756",0.00429474607198349,163,"Region9"
"757",0.00422577332676705,163,"Region9"
"758",0.00421833177294129,162,"Region9"
"759",0.00420066877727793,161,"Region9"
"760",0.00420020814910943,160,"Region9"
"761",0.00414087232277877,160,"Region9"
"762",0.00407712063102611,160,"Region9"
"763",0.00406826889748996,159,"Region9"
"764",0.00405661978273025,158,"Region9"
"765",0.00393157867420169,158,"Region9"
"766",0.00389744546197496,157,"Region9"
"767",0.00386587738441768,157,"Region9"
"768",0.00379749970360027,157,"Region9"
"769",0.00375790053114333,156,"Region9"
"770",0.00364860211139006,155,"Region9"
"771",0.00362025666893634,154,"Region9"
"772",0.0036135496123188,153,"Region9"
"773",0.00360507929126747,153,"Region9"
"774",0.00351863605973918,152,"Region9"
"775",0.00351294949607345,152,"Region9"
"776",0.0035025614482937,151,"Region9"
"777",0.00348372589452267,150,"Region9"
"778",0.00342538136276488,149,"Region9"
"779",0.00339286161992469,149,"Region9"
"780",0.00336398654398506,148,"Region9"
"781",0.00333998602645369,148,"Region9"
"782",0.00330390704685724,147,"Region9"
"783",0.00327269111704787,146,"Region9"
"784",0.00327187524640565,146,"Region9"
"785",0.00324261836943079,145,"Region9"
"786",0.00320542269611529,144,"Region9"
"787",0.00318831309006895,143,"Region9"
"788",0.0031592587174411,142,"Region9"
"789",0.00312585009555405,141,"Region9"
"790",0.00312084215132113,141,"Region9"
"791",0.00301890421695766,140,"Region9"
"792",0.00299047678601971,139,"Region9"
"793",0.00289576472767294,138,"Region9"
"794",0.0026743359735999,138,"Region9"
"795",0.00261349336947053,139,"Region9"
"796",0.0025621847052672,138,"Region9"
"797",0.00256138983239601,138,"Region9"
"798",0.00242686542468296,137,"Region9"
"799",0.00242447227034309,137,"Region9"
"800",0.00236920680198899,136,"Region9"
"801",0.00233500435777462,136,"Region9"
"802",0.00230969598328601,135,"Region9"
"803",0.00227352379639223,135,"Region9"
"804",0.00215943643022798,134,"Region9"
"805",0.00215506258921472,133,"Region9"
"806",0.0021454019218905,132,"Region9"
"807",0.00213392325625245,131,"Region9"
"808",0.00211926756659719,130,"Region9"
"809",0.00193349526582332,129,"Region9"
"810",0.00185680056660864,128,"Region9"
"811",0.0017428597793514,127,"Region9"
"812",0.00173601955209424,126,"Region9"
"813",0.00172480493794391,126,"Region9"
"814",0.00172080756179327,125,"Region9"
"815",0.00170883990798071,125,"Region9"
"816",0.00170316971813106,124,"Region9"
"817",0.00170307990804019,123,"Region9"
"818",0.00167095310064058,122,"Region9"
"819",0.00160194571652944,121,"Region9"
"820",0.00158454189760149,121,"Region9"
"821",0.00157069383464148,120,"Region9"
"822",0.00155721473834391,119,"Region9"
"823",0.00151538971432602,118,"Region9"
"824",0.00142728267527387,117,"Region9"
"825",0.00135833792520945,116,"Region9"
"826",0.00135213142583174,115,"Region9"
"827",0.00134739050151217,114,"Region9"
"828",0.00134539345469198,113,"Region9"
"829",0.00127818945079783,112,"Region9"
"830",0.00124659777021691,111,"Region9"
"831",0.00123642764291143,110,"Region9"
"832",0.00123156194206264,109,"Region9"
"833",0.00121650049842875,108,"Region9"
"834",0.00121425543616671,108,"Region9"
"835",0.00119387739348603,107,"Region9"
"836",0.00117796583989377,106,"Region9"
"837",0.00116071056158412,105,"Region9"
"838",0.00116014950366117,104,"Region9"
"839",0.00113985907580977,103,"Region9"
"840",0.00108817639044106,102,"Region9"
"841",0.00105478721114693,101,"Region9"
"842",0.00102520505779807,101,"Region9"
"843",0.00100462729040518,100,"Region9"
"844",0.00098373702521698,99,"Region9"
"845",0.000920775584826561,99,"Region9"
"846",0.000908402212252191,98,"Region9"
"847",0.000866478435931683,97,"Region9"
"848",0.000846460757830902,96,"Region9"
"849",0.000840618912306246,95,"Region9"
"850",0.000830864638736384,94,"Region9"
"851",0.000830591644184975,93,"Region9"
"852",0.000811418224288651,92,"Region9"
"853",0.000773375546350041,92,"Region9"
"854",0.00076261826722207,91,"Region9"
"855",0.000735128553680908,90,"Region9"
"856",0.000704317121263787,89,"Region9"
"857",0.000687629955548719,88,"Region9"
"858",0.000654494636425695,87,"Region9"
"859",0.000644061938691876,86,"Region9"
"860",0.000637059444045684,85,"Region9"
"861",0.000614703013551043,84,"Region9"
"862",0.000570758996068954,84,"Region9"
"863",0.000546687536254031,83,"Region9"
"864",0.000516803959031586,82,"Region9"
"865",0.000496233052538986,81,"Region9"
"866",0.000491849366124175,80,"Region9"
"867",0.000482278965260152,79,"Region9"
"868",0.000476253541103533,78,"Region9"
"869",0.000464423724253538,77,"Region9"
"870",0.000450337242030696,76,"Region9"
"871",0.000421206300949106,76,"Region9"
"872",0.000402986074083456,75,"Region9"
"873",0.000396773510982051,74,"Region9"
"874",0.000366346030386822,73,"Region9"
"875",0.000361938705842002,72,"Region9"
"876",0.000360968758328306,71,"Region9"
"877",0.000339085407038642,70,"Region9"
"878",0.000324424058042505,69,"Region9"
"879",0.000323500231971585,69,"Region9"
"880",0.000312898982679721,69,"Region9"
"881",0.000302620100212814,69,"Region9"
"882",0.000283647138313248,69,"Region9"
"883",0.000277594294661954,68,"Region9"
"884",0.000275849614553791,67,"Region9"
"885",0.000267306656157484,66,"Region9"
"886",0.000246665645391886,65,"Region9"
"887",0.000237471942313494,64,"Region9"
"888",0.000236984309227972,63,"Region9"
"889",0.000231746397861721,62,"Region9"
"890",0.000224668776113601,61,"Region9"
"891",0.000206230147920372,61,"Region9"
"892",0.000192471378272108,60,"Region9"
"893",0.000188238098490723,59,"Region9"
"894",0.000169483441407325,58,"Region9"
"895",0.000152722231811508,57,"Region9"
"896",0.000150177283502029,56,"Region9"
"897",0.000141872333314863,55,"Region9"
"898",0.000129830659152175,54,"Region9"
"899",0.000121462105560077,53,"Region9"
"900",0.000108650458611803,53,"Region9"
"901",0.00010427527323531,52,"Region9"
"902",0.000101821931196011,51,"Region9"
"903",9.84628781909302e-05,50,"Region9"
"904",9.78987455060309e-05,49,"Region9"
"905",8.70318032531459e-05,49,"Region9"
"906",8.20528799265752e-05,48,"Region9"
"907",7.45122036047707e-05,48,"Region9"
"908",7.19765911739167e-05,48,"Region9"
"909",6.69798888642825e-05,47,"Region9"
"910",6.32555376965938e-05,47,"Region9"
"911",6.12464415155611e-05,47,"Region9"
"912",6.05185342664738e-05,46,"Region9"
"913",5.93895453979698e-05,45,"Region9"
"914",5.43630419341246e-05,44,"Region9"
"915",5.40182732698957e-05,44,"Region9"
"916",5.24139909645061e-05,44,"Region9"
"917",4.99915131322304e-05,44,"Region9"
"918",4.8376211742085e-05,43,"Region9"
"919",4.78570904148823e-05,43,"Region9"
"920",3.73168556866421e-05,42,"Region9"
"921",3.59411828042555e-05,41,"Region9"
"922",3.43612943164984e-05,41,"Region9"
"923",3.19884612269283e-05,41,"Region9"
"924",3.01964690734291e-05,40,"Region9"
"925",2.82030966693991e-05,40,"Region9"
"926",2.40120815697131e-05,40,"Region9"
"927",2.1697057699388e-05,39,"Region9"
"928",2.04016490703562e-05,39,"Region9"
"929",1.76076767723354e-05,38,"Region9"
"930",1.6784932412417e-05,37,"Region9"
"931",1.50518611998218e-05,36,"Region9"
"932",1.12487325949484e-05,36,"Region9"
"933",7.03082747427475e-06,36,"Region9"
"934",6.61076743946332e-06,35,"Region9"
"935",6.46901880868578e-06,35,"Region9"
"936",4.90677999542832e-06,35,"Region9"
"937",4.72552260361025e-06,34,"Region9"
"938",3.83798582503925e-06,34,"Region9"
"939",3.48408813249934e-06,34,"Region9"
"940",3.06850719145046e-06,34,"Region9"
"941",2.41532000344602e-06,33,"Region9"
"942",2.34468787502218e-06,33,"Region9"
"943",1.95224173299424e-06,32,"Region9"
"944",1.77127393430343e-06,31,"Region9"
"945",8.34473137256708e-07,30,"Region9"
"946",6.53606772316184e-07,30,"Region9"
"947",5.86857832329812e-07,29,"Region9"
"948",3.64669693109221e-07,28,"Region9"
"949",2.23654055386824e-07,28,"Region9"
"950",8.35777109187141e-08,27,"Region9"
"951",5.55111512312578e-17,27,"Region9"
"952",5.55111512312578e-17,27,"Region9"
"953",1.11022302462516e-16,27,"Region9"
"954",1.11022302462516e-16,27,"Region9"
"955",1.11022302462516e-16,27,"Region9"
"956",1.66533453693773e-16,27,"Region9"
"957",1.66533453693773e-16,26,"Region9"
"958",2.22044604925031e-16,25,"Region9"
"959",2.22044604925031e-16,25,"Region9"
"960",0,24,"Region9"
"961",0,23,"Region9"
"962",0,23,"Region9"
"963",0,23,"Region9"
"964",0,22,"Region9"
"965",0,21,"Region9"
"966",0,20,"Region9"
"967",0,19,"Region9"
"968",0,19,"Region9"
"969",0,18,"Region9"
"970",0,17,"Region9"
"971",0,16,"Region9"
"972",0,15,"Region9"
"973",0,14,"Region9"
"974",0,13,"Region9"
"975",0,13,"Region9"
"976",0,12,"Region9"
"977",-5.55111512312578e-17,11,"Region9"
"978",-5.55111512312578e-17,10,"Region9"
"979",-5.55111512312578e-17,9,"Region9"
"980",-5.55111512312578e-17,8,"Region9"
"981",-5.55111512312578e-17,7,"Region9"
"982",-5.55111512312578e-17,6,"Region9"
"983",-5.55111512312578e-17,5,"Region9"
"984",-5.55111512312578e-17,4,"Region9"
"985",-3.87118505529305e-07,3,"Region9"
"986",-8.91839702255037e-07,2,"Region9"
"987",-5.37313865706102e-06,1,"Region9"
"988",0.318680762631412,392,"Region10"
"989",0.293085739810847,391,"Region10"
"990",0.276039454264236,390,"Region10"
"991",0.267436177834308,389,"Region10"
"992",0.257829052979827,389,"Region10"
"993",0.255419674334311,389,"Region10"
"994",0.253219821694002,389,"Region10"
"995",0.251849263806292,388,"Region10"
"996",0.247995470100474,387,"Region10"
"997",0.245573723361922,387,"Region10"
"998",0.245402108577549,387,"Region10"
"999",0.241974260496003,386,"Region10"
"1000",0.235905880913503,385,"Region10"
"1001",0.235507670224172,384,"Region10"
"1002",0.234458756289864,383,"Region10"
"1003",0.231833687836433,383,"Region10"
"1004",0.227022416832534,382,"Region10"
"1005",0.222828241000828,381,"Region10"
"1006",0.222373433019953,380,"Region10"
"1007",0.207213915660947,379,"Region10"
"1008",0.204031359503771,379,"Region10"
"1009",0.202034669926035,378,"Region10"
"1010",0.200315973396127,378,"Region10"
"1011",0.199045180619071,377,"Region10"
"1012",0.198283417010822,377,"Region10"
"1013",0.198008186728177,376,"Region10"
"1014",0.192713318249896,375,"Region10"
"1015",0.190498846250381,374,"Region10"
"1016",0.185867285850414,373,"Region10"
"1017",0.185282101779524,372,"Region10"
"1018",0.178368557566079,372,"Region10"
"1019",0.177751460216407,371,"Region10"
"1020",0.176875019829104,371,"Region10"
"1021",0.17619911509528,370,"Region10"
"1022",0.173536502752757,369,"Region10"
"1023",0.172168789812384,369,"Region10"
"1024",0.169068778417543,368,"Region10"
"1025",0.167812357887113,368,"Region10"
"1026",0.165505976539598,367,"Region10"
"1027",0.164780199600913,366,"Region10"
"1028",0.164746512993286,366,"Region10"
"1029",0.162326421238052,366,"Region10"
"1030",0.161794599314507,366,"Region10"
"1031",0.160400961722273,365,"Region10"
"1032",0.155330600588536,364,"Region10"
"1033",0.155313258967602,364,"Region10"
"1034",0.154722436776154,364,"Region10"
"1035",0.153956192845684,364,"Region10"
"1036",0.151023119659506,364,"Region10"
"1037",0.1492546545366,363,"Region10"
"1038",0.148507323905111,363,"Region10"
"1039",0.147983962068544,363,"Region10"
"1040",0.147368536391898,363,"Region10"
"1041",0.146059991392829,363,"Region10"
"1042",0.145344736913359,363,"Region10"
"1043",0.144437627790956,362,"Region10"
"1044",0.144040318898739,361,"Region10"
"1045",0.143495842545713,360,"Region10"
"1046",0.140545262090012,359,"Region10"
"1047",0.140502766590361,358,"Region10"
"1048",0.140466665754633,358,"Region10"
"1049",0.140194154496969,357,"Region10"
"1050",0.140046680348508,356,"Region10"
"1051",0.139025152249882,357,"Region10"
"1052",0.13899832068932,356,"Region10"
"1053",0.138120722758718,356,"Region10"
"1054",0.137130278375984,355,"Region10"
"1055",0.136948539313346,356,"Region10"
"1056",0.136903175629101,355,"Region10"
"1057",0.135844972842049,356,"Region10"
"1058",0.135068556759897,355,"Region10"
"1059",0.134478548402272,354,"Region10"
"1060",0.134015926023756,353,"Region10"
"1061",0.133471651312955,353,"Region10"
"1062",0.132447195010163,353,"Region10"
"1063",0.132202874622333,352,"Region10"
"1064",0.13092127183226,352,"Region10"
"1065",0.130135253005092,351,"Region10"
"1066",0.129668738379635,350,"Region10"
"1067",0.128664287263177,349,"Region10"
"1068",0.127534322264783,348,"Region10"
"1069",0.127295305300353,349,"Region10"
"1070",0.126479275360149,348,"Region10"
"1071",0.125771175140805,347,"Region10"
"1072",0.125628287545185,347,"Region10"
"1073",0.125365767395123,346,"Region10"
"1074",0.124490468333806,346,"Region10"
"1075",0.12380613037735,345,"Region10"
"1076",0.123713161006877,345,"Region10"
"1077",0.121223075199151,344,"Region10"
"1078",0.121041623605882,344,"Region10"
"1079",0.119473718289287,343,"Region10"
"1080",0.118493614966246,343,"Region10"
"1081",0.118160302064641,342,"Region10"
"1082",0.118016030412055,342,"Region10"
"1083",0.117270078979899,342,"Region10"
"1084",0.116283846160277,341,"Region10"
"1085",0.115758493001762,341,"Region10"
"1086",0.115544311833366,341,"Region10"
"1087",0.114133671441214,340,"Region10"
"1088",0.113763419448975,339,"Region10"
"1089",0.113488914484758,338,"Region10"
"1090",0.112127900860496,337,"Region10"
"1091",0.111703418976592,336,"Region10"
"1092",0.111028259255352,336,"Region10"
"1093",0.110011193399962,337,"Region10"
"1094",0.109239264893257,337,"Region10"
"1095",0.1091281048769,336,"Region10"
"1096",0.10816084657769,335,"Region10"
"1097",0.10709511230749,334,"Region10"
"1098",0.106464223887384,334,"Region10"
"1099",0.1064175334051,334,"Region10"
"1100",0.106049956544107,334,"Region10"
"1101",0.106035099813975,333,"Region10"
"1102",0.105387639298051,333,"Region10"
"1103",0.105211384697867,332,"Region10"
"1104",0.104987265725909,332,"Region10"
"1105",0.104959584346689,333,"Region10"
"1106",0.104554795292608,333,"Region10"
"1107",0.104126033760734,332,"Region10"
"1108",0.102598123077534,332,"Region10"
"1109",0.102015239351081,332,"Region10"
"1110",0.101768232287446,333,"Region10"
"1111",0.10150368361289,332,"Region10"
"1112",0.100024360589583,333,"Region10"
"1113",0.0997625139606926,334,"Region10"
"1114",0.0988173357536566,333,"Region10"
"1115",0.098681972707548,332,"Region10"
"1116",0.098014469053595,332,"Region10"
"1117",0.0976879966083633,332,"Region10"
"1118",0.0950724327940417,331,"Region10"
"1119",0.0937109001207506,330,"Region10"
"1120",0.0935227530774872,330,"Region10"
"1121",0.0921740031121049,329,"Region10"
"1122",0.0920734577660769,329,"Region10"
"1123",0.0919218736710949,328,"Region10"
"1124",0.0918351674811758,329,"Region10"
"1125",0.0915860221815114,329,"Region10"
"1126",0.0915135269846911,329,"Region10"
"1127",0.0914914166995638,329,"Region10"
"1128",0.0908982517970721,328,"Region10"
"1129",0.0908812162804349,328,"Region10"
"1130",0.0903047113255336,327,"Region10"
"1131",0.0900754343398811,326,"Region10"
"1132",0.089438216956574,326,"Region10"
"1133",0.0893062293657202,326,"Region10"
"1134",0.0890917104465083,325,"Region10"
"1135",0.0884260981396357,324,"Region10"
"1136",0.0883173821969129,324,"Region10"
"1137",0.0871060935610996,323,"Region10"
"1138",0.0863022868934196,323,"Region10"
"1139",0.0862230372842704,323,"Region10"
"1140",0.0861197673064861,324,"Region10"
"1141",0.0858003591864815,323,"Region10"
"1142",0.0856475732342054,323,"Region10"
"1143",0.0855224828479788,323,"Region10"
"1144",0.0850233007852197,323,"Region10"
"1145",0.0848049192618965,322,"Region10"
"1146",0.0843519269562534,322,"Region10"
"1147",0.0840507181065108,322,"Region10"
"1148",0.083979746357818,322,"Region10"
"1149",0.0837971395761331,323,"Region10"
"1150",0.0837957614888458,323,"Region10"
"1151",0.0837355266740879,322,"Region10"
"1152",0.0835924048881952,321,"Region10"
"1153",0.0834040318441173,322,"Region10"
"1154",0.0831651368133277,322,"Region10"
"1155",0.0827703312812914,322,"Region10"
"1156",0.0823724614702068,321,"Region10"
"1157",0.0822625880882347,321,"Region10"
"1158",0.0822111458705538,322,"Region10"
"1159",0.0821782363343616,322,"Region10"
"1160",0.0819276640247282,321,"Region10"
"1161",0.0815996019439246,321,"Region10"
"1162",0.0815276860865258,321,"Region10"
"1163",0.0812747546244409,321,"Region10"
"1164",0.0808688508175263,322,"Region10"
"1165",0.0802827221901212,323,"Region10"
"1166",0.0795485075321099,323,"Region10"
"1167",0.0794968635582334,323,"Region10"
"1168",0.0790013563969723,322,"Region10"
"1169",0.0788672134515397,321,"Region10"
"1170",0.0783765863278209,320,"Region10"
"1171",0.0780181156119193,320,"Region10"
"1172",0.0779469659695071,319,"Region10"
"1173",0.0774313144565896,319,"Region10"
"1174",0.077407635001688,318,"Region10"
"1175",0.0772089879029391,318,"Region10"
"1176",0.0760974905287309,317,"Region10"
"1177",0.0759314861334234,316,"Region10"
"1178",0.0748103846541607,315,"Region10"
"1179",0.0746461250463401,314,"Region10"
"1180",0.0743758188545238,315,"Region10"
"1181",0.0727177435363802,314,"Region10"
"1182",0.0719313304156443,314,"Region10"
"1183",0.0718548233340258,313,"Region10"
"1184",0.0716445454143921,313,"Region10"
"1185",0.0711580066073025,312,"Region10"
"1186",0.070892528844948,312,"Region10"
"1187",0.070463658384393,312,"Region10"
"1188",0.0697340908266134,311,"Region10"
"1189",0.0693331174074095,311,"Region10"
"1190",0.0691858208012401,311,"Region10"
"1191",0.0689571457580345,312,"Region10"
"1192",0.0686106923991187,312,"Region10"
"1193",0.0684530816449024,312,"Region10"
"1194",0.068439376749671,312,"Region10"
"1195",0.068346945099945,312,"Region10"
"1196",0.0681220114548539,312,"Region10"
"1197",0.0680841645776078,313,"Region10"
"1198",0.0679947676104676,312,"Region10"
"1199",0.0679904558975729,312,"Region10"
"1200",0.067892210254108,311,"Region10"
"1201",0.0676093743114562,311,"Region10"
"1202",0.0673099824523895,310,"Region10"
"1203",0.0669119366672243,310,"Region10"
"1204",0.0669083796635597,310,"Region10"
"1205",0.0667671181502275,309,"Region10"
"1206",0.0665386794976274,309,"Region10"
"1207",0.066260271144732,308,"Region10"
"1208",0.0662146591944435,309,"Region10"
"1209",0.0661911593529404,308,"Region10"
"1210",0.0659212700321051,307,"Region10"
"1211",0.065860078116032,307,"Region10"
"1212",0.065851644809765,306,"Region10"
"1213",0.0657487209659805,306,"Region10"
"1214",0.0654265868187286,305,"Region10"
"1215",0.0652409519603727,305,"Region10"
"1216",0.0650287185533675,304,"Region10"
"1217",0.0648709552614078,303,"Region10"
"1218",0.0647879686156662,302,"Region10"
"1219",0.0647724843963445,301,"Region10"
"1220",0.0642475746013772,302,"Region10"
"1221",0.06398823239617,303,"Region10"
"1222",0.0639012621396318,303,"Region10"
"1223",0.0635601760643755,302,"Region10"
"1224",0.0633157243440884,302,"Region10"
"1225",0.0630628138261397,302,"Region10"
"1226",0.0629699544024995,301,"Region10"
"1227",0.0629036313928529,301,"Region10"
"1228",0.0625727963554588,301,"Region10"
"1229",0.0623647083102561,300,"Region10"
"1230",0.062357648534009,301,"Region10"
"1231",0.0622590914126134,300,"Region10"
"1232",0.0622540218299619,300,"Region10"
"1233",0.0621026804536677,300,"Region10"
"1234",0.0619437560151249,300,"Region10"
"1235",0.0619083831729349,300,"Region10"
"1236",0.0617873033634945,299,"Region10"
"1237",0.0617351286725133,298,"Region10"
"1238",0.0614833493768218,298,"Region10"
"1239",0.0612240821810344,298,"Region10"
"1240",0.0610364086090131,298,"Region10"
"1241",0.0606698871027997,298,"Region10"
"1242",0.0606308197172311,298,"Region10"
"1243",0.0604294657845524,298,"Region10"
"1244",0.0603213666147038,298,"Region10"
"1245",0.0602084845014396,297,"Region10"
"1246",0.0598528036766803,296,"Region10"
"1247",0.0595049232284903,295,"Region10"
"1248",0.0592367621267071,295,"Region10"
"1249",0.0591521032057483,295,"Region10"
"1250",0.0590813859664323,296,"Region10"
"1251",0.0589608640721843,297,"Region10"
"1252",0.0588390829401562,298,"Region10"
"1253",0.0587797049260586,299,"Region10"
"1254",0.0585246192716853,298,"Region10"
"1255",0.0583932694171226,298,"Region10"
"1256",0.0583137247147413,298,"Region10"
"1257",0.0583089723339731,297,"Region10"
"1258",0.0582590561686664,296,"Region10"
"1259",0.0579173938947645,295,"Region10"
"1260",0.0575636830325314,295,"Region10"
"1261",0.0570990506721589,295,"Region10"
"1262",0.0570919220034945,294,"Region10"
"1263",0.0568345827784759,295,"Region10"
"1264",0.0563504654607434,295,"Region10"
"1265",0.0562033934561037,295,"Region10"
"1266",0.0561867462403818,295,"Region10"
"1267",0.0560827456274105,295,"Region10"
"1268",0.0558895394680117,294,"Region10"
"1269",0.0557909872742811,293,"Region10"
"1270",0.0554556456936555,293,"Region10"
"1271",0.0552537817189006,292,"Region10"
"1272",0.0550595976182929,292,"Region10"
"1273",0.0550424735123609,293,"Region10"
"1274",0.0545343708892415,294,"Region10"
"1275",0.0543435072404125,294,"Region10"
"1276",0.0542163147098033,294,"Region10"
"1277",0.054166305177235,295,"Region10"
"1278",0.053972559721914,296,"Region10"
"1279",0.0538540045713245,296,"Region10"
"1280",0.0535013129036658,296,"Region10"
"1281",0.0532303464483424,295,"Region10"
"1282",0.0531140628744888,295,"Region10"
"1283",0.053073364723724,295,"Region10"
"1284",0.0528901587035371,294,"Region10"
"1285",0.052753803993763,294,"Region10"
"1286",0.052503440446259,294,"Region10"
"1287",0.0525021950456004,294,"Region10"
"1288",0.0524914270477179,294,"Region10"
"1289",0.0523444174091893,294,"Region10"
"1290",0.0521047050287859,293,"Region10"
"1291",0.0517780914187485,293,"Region10"
"1292",0.0517226563949863,293,"Region10"
"1293",0.0515410732607752,293,"Region10"
"1294",0.0515405102750499,294,"Region10"
"1295",0.051501096195467,294,"Region10"
"1296",0.0513769230477276,293,"Region10"
"1297",0.0513511359074282,293,"Region10"
"1298",0.0509504297631184,293,"Region10"
"1299",0.0499550678668791,293,"Region10"
"1300",0.0497372734197637,293,"Region10"
"1301",0.048855107562961,293,"Region10"
"1302",0.0486043475293103,292,"Region10"
"1303",0.0485244621195495,291,"Region10"
"1304",0.0483197188206005,290,"Region10"
"1305",0.0482114431245367,289,"Region10"
"1306",0.0481839549644392,290,"Region10"
"1307",0.0481516724482328,290,"Region10"
"1308",0.0475412872140061,289,"Region10"
"1309",0.0472986131424534,289,"Region10"
"1310",0.047144694274067,289,"Region10"
"1311",0.0470795104738497,289,"Region10"
"1312",0.0470677279520709,288,"Region10"
"1313",0.0467781905053734,287,"Region10"
"1314",0.0467719590492124,286,"Region10"
"1315",0.0465741728130079,286,"Region10"
"1316",0.046476590700553,286,"Region10"
"1317",0.0462415653524034,286,"Region10"
"1318",0.0460608479867799,286,"Region10"
"1319",0.0460326792410594,285,"Region10"
"1320",0.0458880371683141,285,"Region10"
"1321",0.0454822490027639,286,"Region10"
"1322",0.0454694018551937,285,"Region10"
"1323",0.0454503086578818,285,"Region10"
"1324",0.0453605747763624,284,"Region10"
"1325",0.0453185664472482,283,"Region10"
"1326",0.0451611244963813,283,"Region10"
"1327",0.0451392738064417,282,"Region10"
"1328",0.0449491016443223,282,"Region10"
"1329",0.0449256285413964,281,"Region10"
"1330",0.0448185480595373,281,"Region10"
"1331",0.0446440501864283,280,"Region10"
"1332",0.0441448960880033,280,"Region10"
"1333",0.0440663401119409,280,"Region10"
"1334",0.0439097133399454,280,"Region10"
"1335",0.0438678142117864,280,"Region10"
"1336",0.0438272357736615,281,"Region10"
"1337",0.043725490167434,280,"Region10"
"1338",0.0437002717891041,280,"Region10"
"1339",0.0430814674657518,281,"Region10"
"1340",0.0429600487079277,280,"Region10"
"1341",0.0426799314635949,280,"Region10"
"1342",0.0425622779508744,280,"Region10"
"1343",0.0423344444567951,280,"Region10"
"1344",0.0421690719799864,280,"Region10"
"1345",0.0418869234591241,280,"Region10"
"1346",0.0418790371600649,279,"Region10"
"1347",0.0413510581958677,278,"Region10"
"1348",0.0413422217554359,278,"Region10"
"1349",0.0411809188389106,278,"Region10"
"1350",0.0410449110660613,277,"Region10"
"1351",0.0410035957804931,277,"Region10"
"1352",0.0407402319600134,278,"Region10"
"1353",0.0407070165384981,278,"Region10"
"1354",0.0405267993874426,277,"Region10"
"1355",0.0403475782480121,276,"Region10"
"1356",0.0402468369728907,275,"Region10"
"1357",0.040244381673683,276,"Region10"
"1358",0.0398988917008788,276,"Region10"
"1359",0.0395779030624147,276,"Region10"
"1360",0.0395370823081935,277,"Region10"
"1361",0.0394405509375513,277,"Region10"
"1362",0.0392617634960397,276,"Region10"
"1363",0.0392353796936206,275,"Region10"
"1364",0.0391880265747764,275,"Region10"
"1365",0.0391112145094852,276,"Region10"
"1366",0.0390956108075348,276,"Region10"
"1367",0.0390239391702579,276,"Region10"
"1368",0.038858139136681,276,"Region10"
"1369",0.0387940473291855,276,"Region10"
"1370",0.0385880819849694,275,"Region10"
"1371",0.0383115760810559,274,"Region10"
"1372",0.0382028573792991,274,"Region10"
"1373",0.0381081640168835,274,"Region10"
"1374",0.0378472486499422,274,"Region10"
"1375",0.0375667212239949,273,"Region10"
"1376",0.0374365984348231,273,"Region10"
"1377",0.0369280979298286,273,"Region10"
"1378",0.0361956409268858,273,"Region10"
"1379",0.0359748100042401,273,"Region10"
"1380",0.0358887673918207,273,"Region10"
"1381",0.0356030867646204,272,"Region10"
"1382",0.0354531411530695,272,"Region10"
"1383",0.0353211878043428,272,"Region10"
"1384",0.0351161212455257,272,"Region10"
"1385",0.0350062099536326,272,"Region10"
"1386",0.0349922686362993,272,"Region10"
"1387",0.0349684619395177,272,"Region10"
"1388",0.0349376437403795,272,"Region10"
"1389",0.0343000273137911,272,"Region10"
"1390",0.034196210382348,272,"Region10"
"1391",0.0341709391278133,273,"Region10"
"1392",0.0341407921038268,273,"Region10"
"1393",0.0338452314099756,272,"Region10"
"1394",0.0338338153298893,271,"Region10"
